State_Tribe_Territory,date,order_code,Face_Masks_Required_in_Public,Specific_counties,Source_of_Action,URL,Citation
GA,12/2/2020,1,NA,NA,NA,NA,NA
GA,12/3/2020,1,NA,NA,NA,NA,NA
GA,12/4/2020,1,NA,NA,NA,NA,NA
GA,12/5/2020,1,NA,NA,NA,NA,NA
GA,12/6/2020,1,NA,NA,NA,NA,NA
GA,12/7/2020,1,NA,NA,NA,NA,NA
GA,12/8/2020,1,NA,NA,NA,NA,NA
GA,12/9/2020,1,NA,NA,NA,NA,NA
GA,12/10/2020,1,NA,NA,NA,NA,NA
GA,12/11/2020,1,NA,NA,NA,NA,NA
GA,12/12/2020,1,NA,NA,NA,NA,NA
GA,12/13/2020,1,NA,NA,NA,NA,NA
GA,12/14/2020,1,NA,NA,NA,NA,NA
GA,12/15/2020,1,NA,NA,NA,NA,NA
GA,12/16/2020,1,NA,NA,NA,NA,NA
GA,12/17/2020,1,NA,NA,NA,NA,NA
GA,12/18/2020,1,NA,NA,NA,NA,NA
GA,12/19/2020,1,NA,NA,NA,NA,NA
GA,12/20/2020,1,NA,NA,NA,NA,NA
GA,12/21/2020,1,NA,NA,NA,NA,NA
GA,12/22/2020,1,NA,NA,NA,NA,NA
GA,12/23/2020,1,NA,NA,NA,NA,NA
GA,12/24/2020,1,NA,NA,NA,NA,NA
GA,12/25/2020,1,NA,NA,NA,NA,NA
GA,12/26/2020,1,NA,NA,NA,NA,NA
GA,12/27/2020,1,NA,NA,NA,NA,NA
GA,12/28/2020,1,NA,NA,NA,NA,NA
GA,12/29/2020,1,NA,NA,NA,NA,NA
GA,12/30/2020,1,NA,NA,NA,NA,NA
GA,12/31/2020,1,NA,NA,NA,NA,NA
GA,1/1/2021,1,NA,NA,NA,NA,NA
GA,1/2/2021,1,NA,NA,NA,NA,NA
GA,1/3/2021,1,NA,NA,NA,NA,NA
GA,1/4/2021,1,NA,NA,NA,NA,NA
GA,1/5/2021,1,NA,NA,NA,NA,NA
GA,1/6/2021,1,NA,NA,NA,NA,NA
GA,1/7/2021,1,NA,NA,NA,NA,NA
GA,1/8/2021,1,NA,NA,NA,NA,NA
GA,1/9/2021,1,NA,NA,NA,NA,NA
GA,1/10/2021,1,NA,NA,NA,NA,NA
GA,1/11/2021,1,NA,NA,NA,NA,NA
GA,1/12/2021,1,NA,NA,NA,NA,NA
GA,1/13/2021,1,NA,NA,NA,NA,NA
GA,1/14/2021,1,NA,NA,NA,NA,NA
GA,1/15/2021,1,NA,NA,NA,NA,NA
GA,1/16/2021,1,NA,NA,NA,NA,NA
GA,1/17/2021,1,NA,NA,NA,NA,NA
GA,1/18/2021,1,NA,NA,NA,NA,NA
GA,1/19/2021,1,NA,NA,NA,NA,NA
GA,1/20/2021,1,NA,NA,NA,NA,NA
GA,1/21/2021,1,NA,NA,NA,NA,NA
GA,1/22/2021,1,NA,NA,NA,NA,NA
GA,1/23/2021,1,NA,NA,NA,NA,NA
GA,1/24/2021,1,NA,NA,NA,NA,NA
GA,1/25/2021,1,NA,NA,NA,NA,NA
GA,1/26/2021,1,NA,NA,NA,NA,NA
GA,1/27/2021,1,NA,NA,NA,NA,NA
GA,1/28/2021,1,NA,NA,NA,NA,NA
GA,1/29/2021,1,NA,NA,NA,NA,NA
GA,1/30/2021,1,NA,NA,NA,NA,NA
GA,1/31/2021,1,NA,NA,NA,NA,NA
GA,2/1/2021,1,NA,NA,NA,NA,NA
GA,2/2/2021,1,NA,NA,NA,NA,NA
GA,2/3/2021,1,NA,NA,NA,NA,NA
GA,2/4/2021,1,NA,NA,NA,NA,NA
GA,2/5/2021,1,NA,NA,NA,NA,NA
GA,2/6/2021,1,NA,NA,NA,NA,NA
GA,2/7/2021,1,NA,NA,NA,NA,NA
GA,2/8/2021,1,NA,NA,NA,NA,NA
GA,2/9/2021,1,NA,NA,NA,NA,NA
GA,2/10/2021,1,NA,NA,NA,NA,NA
GA,2/11/2021,1,NA,NA,NA,NA,NA
GA,2/12/2021,1,NA,NA,NA,NA,NA
GA,2/13/2021,1,NA,NA,NA,NA,NA
GA,2/14/2021,1,NA,NA,NA,NA,NA
GA,2/15/2021,1,NA,NA,NA,NA,NA
GA,2/16/2021,1,NA,NA,NA,NA,NA
GA,2/17/2021,1,NA,NA,NA,NA,NA
GA,2/18/2021,1,NA,NA,NA,NA,NA
GA,2/19/2021,1,NA,NA,NA,NA,NA
GA,2/20/2021,1,NA,NA,NA,NA,NA
GA,2/21/2021,1,NA,NA,NA,NA,NA
GA,2/22/2021,1,NA,NA,NA,NA,NA
GA,2/23/2021,1,NA,NA,NA,NA,NA
GA,2/24/2021,1,NA,NA,NA,NA,NA
GA,2/25/2021,1,NA,NA,NA,NA,NA
GA,2/26/2021,1,NA,NA,NA,NA,NA
GA,2/27/2021,1,NA,NA,NA,NA,NA
GA,2/28/2021,1,NA,NA,NA,NA,NA
GA,3/1/2021,1,NA,NA,NA,NA,NA
GA,3/2/2021,1,NA,NA,NA,NA,NA
GA,3/3/2021,1,NA,NA,NA,NA,NA
GA,3/4/2021,1,NA,NA,NA,NA,NA
GA,3/5/2021,1,NA,NA,NA,NA,NA
GA,3/6/2021,1,NA,NA,NA,NA,NA
GA,3/7/2021,1,NA,NA,NA,NA,NA
GA,3/8/2021,1,NA,NA,NA,NA,NA
GA,3/9/2021,1,NA,NA,NA,NA,NA
GA,3/10/2021,1,NA,NA,NA,NA,NA
GA,3/11/2021,1,NA,NA,NA,NA,NA
GA,3/12/2021,1,NA,NA,NA,NA,NA
GA,3/13/2021,1,NA,NA,NA,NA,NA
GA,3/14/2021,1,NA,NA,NA,NA,NA
GA,3/15/2021,1,NA,NA,NA,NA,NA
GA,3/16/2021,1,NA,NA,NA,NA,NA
GA,3/17/2021,1,NA,NA,NA,NA,NA
GA,3/18/2021,1,NA,NA,NA,NA,NA
GA,3/19/2021,1,NA,NA,NA,NA,NA
GA,3/20/2021,1,NA,NA,NA,NA,NA
GA,3/21/2021,1,NA,NA,NA,NA,NA
GA,3/22/2021,1,NA,NA,NA,NA,NA
GA,3/23/2021,1,NA,NA,NA,NA,NA
GA,3/24/2021,1,NA,NA,NA,NA,NA
GA,3/25/2021,1,NA,NA,NA,NA,NA
GA,3/26/2021,1,NA,NA,NA,NA,NA
GA,3/27/2021,1,NA,NA,NA,NA,NA
GA,3/28/2021,1,NA,NA,NA,NA,NA
GA,3/29/2021,1,NA,NA,NA,NA,NA
GA,3/30/2021,1,NA,NA,NA,NA,NA
GA,3/31/2021,1,NA,NA,NA,NA,NA
GA,4/1/2021,1,NA,NA,NA,NA,NA
GA,4/2/2021,1,NA,NA,NA,NA,NA
GA,4/3/2021,1,NA,NA,NA,NA,NA
GA,4/4/2021,1,NA,NA,NA,NA,NA
GA,4/5/2021,1,NA,NA,NA,NA,NA
GA,4/6/2021,1,NA,NA,NA,NA,NA
GA,4/7/2021,1,NA,NA,NA,NA,NA
GA,4/8/2021,1,NA,NA,NA,NA,NA
GA,4/9/2021,1,NA,NA,NA,NA,NA
GA,4/10/2021,1,NA,NA,NA,NA,NA
GA,4/11/2021,1,NA,NA,NA,NA,NA
GA,4/12/2021,1,NA,NA,NA,NA,NA
GA,4/13/2021,1,NA,NA,NA,NA,NA
GA,4/14/2021,1,NA,NA,NA,NA,NA
GA,4/15/2021,1,NA,NA,NA,NA,NA
GA,4/16/2021,1,NA,NA,NA,NA,NA
GA,4/17/2021,1,NA,NA,NA,NA,NA
GA,4/18/2021,1,NA,NA,NA,NA,NA
GA,4/19/2021,1,NA,NA,NA,NA,NA
GA,4/20/2021,1,NA,NA,NA,NA,NA
GA,4/21/2021,1,NA,NA,NA,NA,NA
GA,4/22/2021,1,NA,NA,NA,NA,NA
GA,4/23/2021,1,NA,NA,NA,NA,NA
GA,4/24/2021,1,NA,NA,NA,NA,NA
GA,4/25/2021,1,NA,NA,NA,NA,NA
GA,4/26/2021,1,NA,NA,NA,NA,NA
GA,4/27/2021,1,NA,NA,NA,NA,NA
GA,4/28/2021,1,NA,NA,NA,NA,NA
GA,4/29/2021,1,NA,NA,NA,NA,NA
GA,4/30/2021,1,NA,NA,NA,NA,NA
GA,5/1/2021,1,NA,NA,NA,NA,NA
GA,5/2/2021,1,NA,NA,NA,NA,NA
GA,5/3/2021,1,NA,NA,NA,NA,NA
GA,5/4/2021,1,NA,NA,NA,NA,NA
GA,5/5/2021,1,NA,NA,NA,NA,NA
GA,5/6/2021,1,NA,NA,NA,NA,NA
GA,5/7/2021,1,NA,NA,NA,NA,NA
GA,5/8/2021,1,NA,NA,NA,NA,NA
GA,5/9/2021,1,NA,NA,NA,NA,NA
GA,5/10/2021,1,NA,NA,NA,NA,NA
GA,5/11/2021,1,NA,NA,NA,NA,NA
GA,5/12/2021,1,NA,NA,NA,NA,NA
GA,5/13/2021,1,NA,NA,NA,NA,NA
GA,5/14/2021,1,NA,NA,NA,NA,NA
GA,5/15/2021,1,NA,NA,NA,NA,NA
GA,5/16/2021,1,NA,NA,NA,NA,NA
GA,5/17/2021,1,NA,NA,NA,NA,NA
GA,5/18/2021,1,NA,NA,NA,NA,NA
GA,5/19/2021,1,NA,NA,NA,NA,NA
GA,5/20/2021,1,NA,NA,NA,NA,NA
GA,5/21/2021,1,NA,NA,NA,NA,NA
GA,5/22/2021,1,NA,NA,NA,NA,NA
GA,5/23/2021,1,NA,NA,NA,NA,NA
GA,5/24/2021,1,NA,NA,NA,NA,NA
GA,5/25/2021,1,NA,NA,NA,NA,NA
GA,5/26/2021,1,NA,NA,NA,NA,NA
GA,5/27/2021,1,NA,NA,NA,NA,NA
GA,5/28/2021,1,NA,NA,NA,NA,NA
GA,5/29/2021,1,NA,NA,NA,NA,NA
GA,5/30/2021,1,NA,NA,NA,NA,NA
GA,5/31/2021,1,NA,NA,NA,NA,NA
GA,6/1/2021,1,NA,NA,NA,NA,NA
GA,6/2/2021,1,NA,NA,NA,NA,NA
GA,6/3/2021,1,NA,NA,NA,NA,NA
GA,6/4/2021,1,NA,NA,NA,NA,NA
GA,6/5/2021,1,NA,NA,NA,NA,NA
GA,6/6/2021,1,NA,NA,NA,NA,NA
GA,6/7/2021,1,NA,NA,NA,NA,NA
GA,6/8/2021,1,NA,NA,NA,NA,NA
GA,6/9/2021,1,NA,NA,NA,NA,NA
GA,6/10/2021,1,NA,NA,NA,NA,NA
GA,6/11/2021,1,NA,NA,NA,NA,NA
GA,6/12/2021,1,NA,NA,NA,NA,NA
GA,6/13/2021,1,NA,NA,NA,NA,NA
GA,6/14/2021,1,NA,NA,NA,NA,NA
GA,6/15/2021,1,NA,NA,NA,NA,NA
GA,6/16/2021,1,NA,NA,NA,NA,NA
GA,6/17/2021,1,NA,NA,NA,NA,NA
GA,6/18/2021,1,NA,NA,NA,NA,NA
GA,6/19/2021,1,NA,NA,NA,NA,NA
GA,6/20/2021,1,NA,NA,NA,NA,NA
GA,6/21/2021,1,NA,NA,NA,NA,NA
GA,6/22/2021,1,NA,NA,NA,NA,NA
GA,6/23/2021,1,NA,NA,NA,NA,NA
GA,6/24/2021,1,NA,NA,NA,NA,NA
GA,6/25/2021,1,NA,NA,NA,NA,NA
GA,6/26/2021,1,NA,NA,NA,NA,NA
GA,6/27/2021,1,NA,NA,NA,NA,NA
GA,6/28/2021,1,NA,NA,NA,NA,NA
GA,6/29/2021,1,NA,NA,NA,NA,NA
GA,6/30/2021,1,NA,NA,NA,NA,NA
GA,7/1/2021,1,NA,NA,NA,NA,NA
GA,7/2/2021,1,NA,NA,NA,NA,NA
GA,7/3/2021,1,NA,NA,NA,NA,NA
GA,7/4/2021,1,NA,NA,NA,NA,NA
GA,7/5/2021,1,NA,NA,NA,NA,NA
GA,7/6/2021,1,NA,NA,NA,NA,NA
GA,7/7/2021,1,NA,NA,NA,NA,NA
GA,7/8/2021,1,NA,NA,NA,NA,NA
GA,7/9/2021,1,NA,NA,NA,NA,NA
GA,7/10/2021,1,NA,NA,NA,NA,NA
GA,7/11/2021,1,NA,NA,NA,NA,NA
GA,7/12/2021,1,NA,NA,NA,NA,NA
GA,7/13/2021,1,NA,NA,NA,NA,NA
GA,7/14/2021,1,NA,NA,NA,NA,NA
GA,7/15/2021,1,NA,NA,NA,NA,NA
GA,7/16/2021,1,NA,NA,NA,NA,NA
GA,7/17/2021,1,NA,NA,NA,NA,NA
GA,7/18/2021,1,NA,NA,NA,NA,NA
GA,7/19/2021,1,NA,NA,NA,NA,NA
GA,7/20/2021,1,NA,NA,NA,NA,NA
GA,7/21/2021,1,NA,NA,NA,NA,NA
GA,7/22/2021,1,NA,NA,NA,NA,NA
GA,7/23/2021,1,NA,NA,NA,NA,NA
GA,7/24/2021,1,NA,NA,NA,NA,NA
GA,7/25/2021,1,NA,NA,NA,NA,NA
GA,7/26/2021,1,NA,NA,NA,NA,NA
GA,7/27/2021,1,NA,NA,NA,NA,NA
GA,7/28/2021,1,NA,NA,NA,NA,NA
GA,7/29/2021,1,NA,NA,NA,NA,NA
GA,7/30/2021,1,NA,NA,NA,NA,NA
GA,7/31/2021,1,NA,NA,NA,NA,NA
GA,8/1/2021,1,NA,NA,NA,NA,NA
GA,8/2/2021,1,NA,NA,NA,NA,NA
GA,8/3/2021,1,NA,NA,NA,NA,NA
GA,8/4/2021,1,NA,NA,NA,NA,NA
GA,8/5/2021,1,NA,NA,NA,NA,NA
GA,8/6/2021,1,NA,NA,NA,NA,NA
GA,8/7/2021,1,NA,NA,NA,NA,NA
GA,8/8/2021,1,NA,NA,NA,NA,NA
GA,8/9/2021,1,NA,NA,NA,NA,NA
GA,8/10/2021,1,NA,NA,NA,NA,NA
GA,8/11/2021,1,NA,NA,NA,NA,NA
GA,8/12/2021,1,NA,NA,NA,NA,NA
GA,8/13/2021,1,NA,NA,NA,NA,NA
GA,8/14/2021,1,NA,NA,NA,NA,NA
GA,8/15/2021,1,NA,NA,NA,NA,NA
GU,4/8/2020,1,NA,NA,NA,NA,NA
GU,4/9/2020,1,NA,NA,NA,NA,NA
GU,4/10/2020,1,NA,NA,NA,NA,NA
GU,4/11/2020,1,NA,NA,NA,NA,NA
GU,4/12/2020,1,NA,NA,NA,NA,NA
GU,4/13/2020,1,NA,NA,NA,NA,NA
GU,4/14/2020,1,NA,NA,NA,NA,NA
GU,4/15/2020,1,NA,NA,NA,NA,NA
GU,4/16/2020,1,NA,NA,NA,NA,NA
GU,4/17/2020,1,NA,NA,NA,NA,NA
GU,4/18/2020,1,NA,NA,NA,NA,NA
GU,4/19/2020,1,NA,NA,NA,NA,NA
GU,4/20/2020,1,NA,NA,NA,NA,NA
GU,4/21/2020,1,NA,NA,NA,NA,NA
GU,4/22/2020,1,NA,NA,NA,NA,NA
GU,4/23/2020,1,NA,NA,NA,NA,NA
GU,4/24/2020,1,NA,NA,NA,NA,NA
GU,4/25/2020,1,NA,NA,NA,NA,NA
GU,4/26/2020,1,NA,NA,NA,NA,NA
GU,4/27/2020,1,NA,NA,NA,NA,NA
GU,4/28/2020,1,NA,NA,NA,NA,NA
GU,4/29/2020,1,NA,NA,NA,NA,NA
GU,4/30/2020,1,NA,NA,NA,NA,NA
GU,5/1/2020,1,NA,NA,NA,NA,NA
GU,5/2/2020,1,NA,NA,NA,NA,NA
GU,5/3/2020,1,NA,NA,NA,NA,NA
GU,5/4/2020,1,NA,NA,NA,NA,NA
GU,5/5/2020,1,NA,NA,NA,NA,NA
GU,5/6/2020,1,NA,NA,NA,NA,NA
GU,5/7/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/05/DPHSS-Guidance-Memo-2020-07-final.pdf,"Guam Health Order No. 2020-07 (May 7, 2020)"
GU,5/8/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/05/DPHSS-Guidance-Memo-2020-07-final.pdf,"Guam Health Order No. 2020-07 (May 7, 2020)"
GU,5/9/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/05/DPHSS-Guidance-Memo-2020-07-final.pdf,"Guam Health Order No. 2020-07 (May 7, 2020)"
GU,5/10/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/11/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/12/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/13/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/14/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/15/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/16/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/17/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/18/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/19/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/20/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/21/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/22/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/23/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/24/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/25/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/26/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/27/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-14-Relative-to-Declaring-Pandemic-Condition-of-Readiness-PCOR-2.pdf,"Guam Exec. Order No. 2020-14 (May 8, 2020)"
GU,5/28/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,5/29/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,5/30/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,5/31/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/1/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/2/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/3/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/4/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/5/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/6/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/7/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/8/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/9/2020,3,Yes,NA,Official,https://www.guam.gov/wpdev-content/uploads/2020/06/Executive-Order-2020-16-Relative-To-Allowing-Additional-Activities-During-Pandemic-Condition-Of-Readiness-2.pdf,"Guam Exec. Order No. 2020-16 (May 28, 2020)"
GU,6/10/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/11/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/12/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/13/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/14/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/15/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/16/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/17/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/18/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/19/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/20/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/21/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
GU,6/22/2020,3,Yes,NA,Official,http://dphss.guam.gov/wp-content/uploads/2020/06/DPHSS-GUIDANCE-MEMO-2020-12-REV-3-Guidance-for-Dine-In-Restaurants-Updated.pdf,"Guam Health Order No. 2020-12 Revision 3 (June 10, 2020)"
